,customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,state,country,property_valuation
686,687,Welby,Ninnotti,Male,1959-02-10 00:00:00,Executive Secretary,Retail,High Net Worth,N,Yes,8179 Veith Pass,2577,NSW,Australia,7
687,688,Baron,Bullus,Male,1969-02-15 00:00:00,Junior Executive,Health,High Net Worth,N,No,5 Maple Parkway,2160,NSW,Australia,9
688,689,Hamnet,Berford,Male,1966-05-19 00:00:00,Senior Developer,Entertainment,High Net Worth,N,Yes,0 Carey Drive,4110,QLD,Australia,4
689,690,Lindsey,,Male,1987-03-27 00:00:00,Assistant Professor,,Affluent Customer,N,Yes,1 Moose Avenue,2017,NSW,Australia,8
690,691,Carver,Carwardine,Male,1954-08-25 00:00:00,,Financial Services,Affluent Customer,N,Yes,02 Bartelt Center,2745,NSW,Australia,8
691,692,Goraud,Ayling,Male,1987-12-25 00:00:00,Database Administrator IV,Property,Mass Customer,N,No,0650 Sachs Circle,2769,NSW,Australia,10
692,693,Bambi,Hebblethwaite,Female,1970-10-27 00:00:00,,Financial Services,Affluent Customer,N,Yes,16420 Veith Crossing,4214,QLD,Australia,7
693,694,Lilith,Lanning,Female,1968-12-28 00:00:00,Media Manager III,Health,Mass Customer,N,No,81310 Charing Cross Plaza,3805,Victoria,Australia,7
694,695,Kevan,Kubal,Male,1977-11-30 00:00:00,Engineer II,Health,High Net Worth,N,No,37430 Merrick Center,2770,NSW,Australia,6
695,696,Arch,Gaitskill,Male,1966-02-06 00:00:00,Programmer Analyst II,,Affluent Customer,N,Yes,6046 Sheridan Way,2322,NSW,Australia,3
696,697,Weston,Brokenshaw,Male,1986-11-29 00:00:00,Environmental Specialist,Entertainment,Mass Customer,N,No,537 Packers Street,4562,QLD,Australia,5
697,698,Ellette,Fahy,Female,1996-07-20 00:00:00,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,6 Briar Crest Court,2117,NSW,Australia,12
698,699,Mirabella,Richter,Female,1972-08-04 00:00:00,Account Representative IV,IT,Affluent Customer,N,Yes,4 Lillian Plaza,2283,NSW,Australia,6
699,700,Josias,Mulliner,Male,1990-02-20 00:00:00,,Financial Services,Mass Customer,N,No,70836 Colorado Plaza,2571,NSW,Australia,11
700,701,Ransell,Ruler,Male,1956-05-01 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,15 Emmet Street,2233,NSW,Australia,10
701,702,Zorina,Bosomworth,Female,1960-02-09 00:00:00,Help Desk Technician,,Mass Customer,N,No,8 Dottie Court,3480,Victoria,Australia,1
702,703,Ethelda,,Female,1966-10-31 00:00:00,,Property,Mass Customer,N,No,520 Stephen Pass,3011,Victoria,Australia,9
703,704,Lindsay,Acaster,Female,1998-12-08 00:00:00,Research Nurse,Health,Mass Customer,N,No,18939 Upham Hill,3551,Victoria,Australia,3
704,705,Eddie,Yekel,Male,1964-01-16 00:00:00,Quality Engineer,Retail,High Net Worth,N,No,4222 Porter Lane,3136,Victoria,Australia,9
705,706,Kane,Gaffer,Male,1990-01-06 00:00:00,Media Manager IV,Financial Services,High Net Worth,N,Yes,1721 Nobel Junction,2753,NSW,Australia,8
706,707,Homere,Rounds,Male,1973-07-23 00:00:00,Executive Secretary,,Mass Customer,N,Yes,30550 Pierstorff Lane,3093,Victoria,Australia,7
707,708,Idalina,Wilcot,Female,1987-02-15 00:00:00,Safety Technician II,IT,Mass Customer,N,Yes,6 Morning Drive,2232,NSW,Australia,9
708,709,Holly,Cavil,Female,1979-12-11 00:00:00,Accountant III,Financial Services,Mass Customer,N,Yes,646 Mariners Cove Place,3023,Victoria,Australia,6
709,710,Benton,Oakly,Male,1970-03-01 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,51 Londonderry Trail,2153,NSW,Australia,10
710,711,Audrey,Vickerman,Female,1972-03-03 00:00:00,,,Affluent Customer,N,No,4086 Darwin Terrace,2176,NSW,Australia,9
711,712,Norine,Antonik,Female,1961-05-20 00:00:00,,IT,Mass Customer,N,No,4033 Hermina Road,2304,NSW,Australia,7
712,713,Adena,Northedge,Female,1994-09-26 00:00:00,Help Desk Technician,,Mass Customer,N,Yes,37 Banding Avenue,2567,NSW,Australia,9
713,714,Burtie,Scintsbury,Male,1964-07-13 00:00:00,,Manufacturing,High Net Worth,N,Yes,8080 Victoria Plaza,4217,QLD,Australia,11
714,715,Royal,Shinn,Male,1968-09-07 00:00:00,Junior Executive,,Mass Customer,N,No,14254 Hallows Parkway,4615,QLD,Australia,1
715,716,Trescha,Preshous,Female,1979-11-09 00:00:00,Social Worker,Health,Mass Customer,N,No,78 Glacier Hill Drive,2026,NSW,Australia,10
716,717,Basilius,Spieck,Male,1976-11-20 00:00:00,VP Product Management,Manufacturing,Mass Customer,N,Yes,6 Fulton Road,3174,Victoria,Australia,8
717,718,Cathe,Lorriman,Female,1978-02-18 00:00:00,Engineer I,Manufacturing,Mass Customer,N,Yes,76 Londonderry Park,2777,NSW,Australia,9
718,719,Pattin,Weathey,Male,1953-12-30 00:00:00,Administrative Officer,Retail,Mass Customer,N,No,68861 School Hill,2199,NSW,Australia,9
719,720,Darrel,Canet,Male,1931-10-23 00:00:00,Recruiting Manager,Retail,Affluent Customer,N,No,09 Bartelt Lane,2190,NSW,Australia,8
720,721,Harmonia,Cornock,Female,1993-08-09 00:00:00,Account Representative III,,Affluent Customer,N,Yes,29639 Porter Center,4221,QLD,Australia,8
721,722,Stewart,Brosoli,Male,1956-03-17 00:00:00,Marketing Manager,IT,Mass Customer,N,No,5811 Moulton Drive,2766,NSW,Australia,8
722,723,Madelina,Marte,Female,1963-08-20 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,80027 Ryan Terrace,3551,Victoria,Australia,3
723,724,Heinrik,Norcock,Male,1975-08-05 00:00:00,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,8 Kingsford Hill,3429,Victoria,Australia,6
724,725,Gage,Crossan,Male,1965-08-27 00:00:00,Design Engineer,Health,High Net Worth,N,Yes,8044 Emmet Hill,3150,Victoria,Australia,9
725,726,Norma,Blackbourn,Female,1978-02-10 00:00:00,Information Systems Manager,Health,Mass Customer,N,Yes,2249 Havey Hill,3183,Victoria,Australia,10
726,727,Lenci,Duerden,Male,1978-10-10 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,No,1855 Stang Terrace,2145,NSW,Australia,9
727,728,Winthrop,Corser,Male,1956-10-03 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,2 Riverside Trail,2154,NSW,Australia,11
728,729,Ammamaria,Standbridge,Female,1973-10-23 00:00:00,Analog Circuit Design manager,Health,Affluent Customer,N,No,98 Esker Junction,2192,NSW,Australia,10
729,730,Robb,Poll,Male,1968-07-25 00:00:00,Web Designer IV,,Mass Customer,N,No,9984 Pankratz Road,2145,NSW,Australia,10
730,731,Lorenza,Cawthorne,Female,1969-12-04 00:00:00,,,Mass Customer,N,No,324 Mifflin Road,2290,NSW,Australia,7
731,732,Bonita,Gethins,Female,1967-01-21 00:00:00,Actuary,Financial Services,Mass Customer,N,No,2726 Cardinal Way,3073,Victoria,Australia,5
732,733,Ham,Mayoh,Male,1973-11-30 00:00:00,,Manufacturing,Mass Customer,N,No,3 Talisman Place,4811,QLD,Australia,2
733,734,Leicester,Fynes,Male,1980-07-06 00:00:00,Programmer III,Retail,Affluent Customer,N,No,282 West Trail,4005,QLD,Australia,5
734,735,Khalil,Pennings,Male,1965-04-20 00:00:00,Assistant Manager,Financial Services,Mass Customer,N,Yes,08260 Jay Court,3191,Victoria,Australia,11
735,736,Sansone,Eastcourt,Male,1974-05-24 00:00:00,Help Desk Operator,,High Net Worth,N,No,12 6th Hill,4810,QLD,Australia,2
736,737,Sisely,Oppy,Female,1983-07-11 00:00:00,Systems Administrator III,,Mass Customer,N,No,0297 Merchant Avenue,4121,QLD,Australia,9
737,738,Bunnie,Whines,Female,1984-12-08 00:00:00,,Argiculture,Mass Customer,N,Yes,1 Monica Street,2100,NSW,Australia,9
738,739,Arnie,Zorn,Male,1964-12-13 00:00:00,Senior Editor,Manufacturing,Mass Customer,N,No,0272 Pankratz Hill,2031,NSW,Australia,10
739,740,Farr,Butterick,Male,1994-08-18 00:00:00,,Financial Services,Affluent Customer,N,No,2 North Crossing,3111,Victoria,Australia,11
740,741,Cristionna,Mapes,Female,1979-02-15 00:00:00,,,Mass Customer,N,No,345 Dovetail Avenue,4305,QLD,Australia,5
741,742,Dexter,Robelin,Male,1966-04-24 00:00:00,Senior Developer,Manufacturing,Mass Customer,N,No,2826 Huxley Center,3137,Victoria,Australia,8
742,743,Pattin,Morican,Male,1981-04-06 00:00:00,VP Accounting,Financial Services,Mass Customer,N,Yes,61043 Summer Ridge Junction,2229,NSW,Australia,11
743,744,Heinrik,,Male,1977-08-30 00:00:00,Graphic Designer,Manufacturing,Affluent Customer,N,Yes,56045 Express Avenue,2176,NSW,Australia,9
744,745,Dotty,Maylott,Female,1978-03-22 00:00:00,,Manufacturing,Mass Customer,N,Yes,760 Forest Dale Place,3068,Victoria,Australia,12
745,746,Aldo,Waistall,Male,1964-07-29 00:00:00,Business Systems Development Analyst,,Affluent Customer,N,Yes,99 Wayridge Place,2263,NSW,Australia,8
746,747,Eula,Bruni,Female,1978-04-24 00:00:00,Database Administrator II,,Mass Customer,N,No,5 Dahle Trail,2117,NSW,Australia,10
747,748,Linet,Postill,Female,1981-04-21 00:00:00,VP Marketing,Financial Services,High Net Worth,N,No,62215 Delaware Plaza,4118,QLD,Australia,3
748,749,Andreas,Cosin,Male,1972-08-01 00:00:00,Environmental Specialist,Argiculture,Mass Customer,N,No,37 Dorton Street,2594,NSW,Australia,3
749,750,Izaak,Gisborne,Male,1995-04-08 00:00:00,Analyst Programmer,Retail,Affluent Customer,N,Yes,00 Evergreen Center,3850,VIC,Australia,4
750,751,Amie,Dufty,Female,2001-10-31 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,80 Maple Avenue,2536,NSW,Australia,4
751,752,Kalil,Palombi,Male,1961-06-27 00:00:00,Speech Pathologist,Financial Services,High Net Worth,N,No,43 Jana Way,3750,VIC,Australia,7
752,753,Josy,St. Quentin,Female,1970-03-07 00:00:00,Food Chemist,Health,Affluent Customer,Y,Yes,195 Knutson Place,4019,QLD,Australia,8
753,754,Patsy,Beefon,Female,1979-07-28 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,9 Melby Park,2197,NSW,Australia,10
754,755,Baily,Imison,Male,1993-07-13 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4 Vahlen Junction,2227,NSW,Australia,10
755,756,Carin,Lauthian,Female,1974-09-25 00:00:00,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,Yes,6330 Monica Way,2540,NSW,Australia,9
756,757,Kinsley,Klimus,Male,1977-05-13 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,No,7101 Gulseth Hill,2293,NSW,Australia,9
757,758,Teena,Birrel,Female,1967-04-07 00:00:00,,Manufacturing,High Net Worth,N,Yes,983 2nd Road,2560,NSW,Australia,8
758,759,Mitchel,Schimek,Male,1963-04-18 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,08 Vidon Center,2143,NSW,Australia,5
759,760,Shamus,Fyndon,Male,1978-03-02 00:00:00,Assistant Professor,,Mass Customer,N,Yes,36 Helena Drive,4305,QLD,Australia,1
760,761,Vaughan,McCromley,Male,1977-11-27 00:00:00,Media Manager II,Health,Affluent Customer,N,Yes,20554 Orin Place,3630,VIC,Australia,1
761,762,Kerwin,Jossel,Male,1980-03-06 00:00:00,Environmental Specialist,,Mass Customer,N,Yes,3903 Messerschmidt Park,2164,NSW,Australia,8
762,763,Benita,Cuffley,Female,1987-11-05 00:00:00,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,64 Muir Lane,2148,NSW,Australia,8
763,764,Samuel,Stiff,Male,1977-03-16 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,Yes,06495 Swallow Terrace,2759,NSW,Australia,9
764,765,Valeria,Chazette,Female,1984-08-31 00:00:00,,Retail,Affluent Customer,N,No,033 Loftsgordon Center,2150,NSW,Australia,8
765,766,Nonna,Hun,Female,1975-04-22 00:00:00,,Retail,Mass Customer,N,Yes,80 Scofield Alley,3121,VIC,Australia,10
766,767,Gustav,Kos,Male,1955-12-16 00:00:00,Budget/Accounting Analyst II,Manufacturing,High Net Worth,N,No,64 Milwaukee Pass,4350,QLD,Australia,4
767,768,Alexia,Wolford,Female,1974-01-14 00:00:00,Web Developer IV,Argiculture,Affluent Customer,N,Yes,50851 Vahlen Avenue,2567,NSW,Australia,7
768,769,Cameron,Letherbury,Male,1961-12-28 00:00:00,Analog Circuit Design manager,IT,Mass Customer,N,No,88 Bay Drive,4305,QLD,Australia,3
769,770,Zara,Maccaddie,Female,1984-02-05 00:00:00,Software Consultant,IT,High Net Worth,N,Yes,0 Thompson Road,3183,VIC,Australia,8
770,771,Lammond,MacGeffen,Male,1964-03-12 00:00:00,,,Affluent Customer,N,Yes,99 Elka Street,4350,QLD,Australia,4
771,772,Lorianna,Vidyapin,Female,1998-12-26 00:00:00,Community Outreach Specialist,Entertainment,Mass Customer,N,No,2699 Crest Line Way,4869,QLD,Australia,4
772,773,Robbie,Handaside,Male,1985-02-12 00:00:00,,Financial Services,Affluent Customer,N,Yes,6 Melody Trail,2145,NSW,Australia,9
773,774,Phelia,Perotti,Female,1998-11-27 00:00:00,Operator,Manufacturing,High Net Worth,N,No,90 New Castle Trail,2137,NSW,Australia,9
774,775,Nikita,Kilby,Male,1982-09-21 00:00:00,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,2570 Wayridge Park,2093,NSW,Australia,9
775,776,Stanley,Seven,Male,1980-09-24 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,No,70 Old Gate Street,2354,NSW,Australia,3
776,777,Wolfgang,Tarrier,Male,1993-01-09 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,3 Magdeline Terrace,2190,NSW,Australia,10
777,778,Stacy,Pozzi,Male,1976-11-17 00:00:00,Assistant Professor,Manufacturing,High Net Worth,N,No,36744 Birchwood Center,4019,QLD,Australia,3
778,779,Maddy,Larrat,Female,1992-02-10 00:00:00,Staff Accountant III,Health,High Net Worth,N,No,68 Chinook Street,4814,QLD,Australia,2
779,780,Kim,,Female,1973-10-12 00:00:00,Professor,Financial Services,Mass Customer,N,No,0 Valley Edge Plaza,3201,VIC,Australia,6
780,781,Elvis,O'Leagham,Male,1958-11-15 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,8 Starling Trail,2282,NSW,Australia,8
781,782,Bevvy,Siegertsz,Female,1976-08-29 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,No,3 Crest Line Plaza,2223,NSW,Australia,10
782,783,Rudd,Strangeways,Male,1985-07-25 00:00:00,Information Systems Manager,Retail,Affluent Customer,N,No,0601 Stephen Place,2292,NSW,Australia,7
783,784,Frederik,Duckett,Male,1977-01-24 00:00:00,Accounting Assistant III,IT,High Net Worth,N,Yes,00 Mockingbird Junction,2141,NSW,Australia,9
784,785,Anthea,Guesford,Female,1979-08-26 00:00:00,Assistant Professor,Manufacturing,Mass Customer,N,Yes,37817 Burning Wood Circle,2126,NSW,Australia,11
785,786,Francklin,Ubanks,Male,1985-02-14 00:00:00,,Financial Services,Affluent Customer,N,No,02353 Kropf Lane,3046,VIC,Australia,9
786,787,Norma,Batrim,Female,1996-12-15 00:00:00,,Retail,Affluent Customer,N,Yes,79 Arkansas Drive,3008,VIC,Australia,10
787,788,Gregg,Townsend,Male,1964-07-01 00:00:00,Social Worker,Health,Mass Customer,N,No,4085 Jackson Hill,2830,NSW,Australia,7
788,789,Gabrielle,Giraudot,Female,1978-04-28 00:00:00,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,57 Gulseth Terrace,2099,NSW,Australia,10
789,790,Yvonne,,Female,1968-03-24 00:00:00,Senior Editor,,Affluent Customer,N,No,52737 Morningstar Crossing,2250,NSW,Australia,3
790,791,Tootsie,Hurt,Female,1968-09-29 00:00:00,Professor,Manufacturing,Mass Customer,N,Yes,866 Rockefeller Junction,2171,NSW,Australia,9
791,792,Mitch,Rains,Male,1975-11-19 00:00:00,Structural Engineer,,High Net Worth,N,Yes,414 Kensington Lane,3076,VIC,Australia,8
792,793,Kissie,Delong,Female,1989-01-30 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,81 Holy Cross Alley,2077,NSW,Australia,8
793,794,Scott,Ommundsen,Male,1955-05-12 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,Yes,1 Loomis Parkway,3156,VIC,Australia,9
794,795,Cassy,Awdry,Female,1973-08-20 00:00:00,Environmental Tech,Financial Services,High Net Worth,N,No,572 Brown Circle,2756,NSW,Australia,8
795,796,Ira,Lamlin,Female,1997-05-27 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,92344 Oakridge Drive,4873,QLD,Australia,4
796,797,Meridel,Rawet,Female,1973-10-20 00:00:00,Internal Auditor,Financial Services,Mass Customer,N,No,1626 Dawn Street,4514,QLD,Australia,3
797,798,Dorita,Blackburne,Female,1988-05-20 00:00:00,Teacher,Financial Services,High Net Worth,N,No,845 Talisman Pass,4210,QLD,Australia,7
798,799,Harland,Spilisy,U,,Programmer I,IT,Mass Customer,N,Yes,1899 Manley Court,4551,QLD,Australia,7
799,800,Quint,Popov,Male,1978-12-31 00:00:00,Account Coordinator,Manufacturing,Mass Customer,N,No,15067 Commercial Pass,4006,QLD,Australia,7
800,801,Bertram,Linn,Male,1980-10-08 00:00:00,Geologist IV,,Affluent Customer,N,No,80932 5th Street,2754,NSW,Australia,8
801,802,Ailyn,Carberry,Female,1986-02-20 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,No,018 Erie Point,2767,NSW,Australia,9
802,803,Nina,Murcutt,Female,1999-11-11 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,40402 Moulton Park,2282,NSW,Australia,8
803,804,Henrietta,Seater,Female,1999-06-17 00:00:00,Technical Writer,,High Net Worth,N,Yes,246 Norway Maple Trail,3810,VIC,Australia,2
804,805,Jorrie,Hanhardt,Female,1960-04-19 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,No,2 Autumn Leaf Plaza,2137,NSW,Australia,8
805,806,Carter,Kaesmakers,Male,1992-07-28 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,808 Starling Place,2173,NSW,Australia,9
806,807,Lorne,Quested,Female,1980-11-25 00:00:00,Safety Technician I,,Affluent Customer,N,No,5409 Mandrake Circle,2152,NSW,Australia,10
807,808,Nigel,Phippard,Male,1979-11-21 00:00:00,Social Worker,Health,High Net Worth,N,Yes,786 Bonner Drive,2340,NSW,Australia,4
808,809,Nevsa,Washtell,Female,1977-10-23 00:00:00,Biostatistician III,Health,Mass Customer,N,No,7175 Orin Junction,2088,NSW,Australia,12
809,810,Fawnia,Bartrum,Female,1998-04-04 00:00:00,Software Test Engineer IV,Health,Mass Customer,N,Yes,8208 Lotheville Street,3805,VIC,Australia,8
810,811,Ive,Chapelhow,Male,1984-01-13 00:00:00,Nurse Practicioner,,Mass Customer,N,No,25689 Eastlawn Crossing,2067,NSW,Australia,11
811,812,Coral,Dunkirk,Female,1989-09-22 00:00:00,,Financial Services,Mass Customer,N,No,44 Lakewood Gardens Pass,2122,NSW,Australia,10
812,813,Lisette,Nesbit,Female,1962-03-21 00:00:00,Account Representative III,Health,Mass Customer,N,No,87 Twin Pines Plaza,3976,VIC,Australia,5
813,814,Raffarty,Giacomoni,Male,1959-12-23 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,No,65 Sachtjen Park,2067,NSW,Australia,11
814,815,Caryn,Sampey,Female,1974-07-06 00:00:00,,Manufacturing,Mass Customer,N,Yes,84 Loomis Pass,2000,NSW,Australia,12
815,816,Donni,Boor,Female,1957-01-10 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,58047 Westport Road,2040,NSW,Australia,12
816,817,Niel,Abilowitz,Male,1992-04-08 00:00:00,Editor,Financial Services,Mass Customer,N,Yes,59000 American Center,2530,NSW,Australia,8
817,818,Beverie,Bosanko,Female,1973-12-21 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,No,659 Scofield Street,3175,VIC,Australia,5
818,819,Temp,Thebeau,Male,1975-07-17 00:00:00,Associate Professor,Manufacturing,Affluent Customer,N,Yes,388 Weeping Birch Plaza,2156,NSW,Australia,11
819,820,Cecilia,Chipchase,Female,1977-01-06 00:00:00,,Financial Services,High Net Worth,N,No,09413 Holmberg Terrace,4127,QLD,Australia,3
820,821,Gregoor,Aronovitz,Male,1981-07-24 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,Yes,8640 Village Junction,2066,NSW,Australia,12
821,822,Ardis,Tomlett,Female,1974-10-23 00:00:00,Sales Associate,Health,High Net Worth,N,No,177 Sheridan Trail,2759,NSW,Australia,8
822,823,Stesha,Morecombe,Female,1990-02-17 00:00:00,Internal Auditor,Manufacturing,Affluent Customer,N,No,1 Oriole Alley,4171,QLD,Australia,11
823,824,Fleurette,Whardley,Female,1977-02-27 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,8925 Ryan Trail,2073,NSW,Australia,11
824,825,Willis,Whyler,Male,1975-08-15 00:00:00,Computer Systems Analyst IV,,Affluent Customer,N,Yes,77 Nova Junction,3218,VIC,Australia,8
825,826,Marc,Waddilove,Male,1998-12-25 00:00:00,Recruiting Manager,Financial Services,Mass Customer,N,Yes,43 Esker Pass,2228,NSW,Australia,8
826,827,Phillis,Rudwell,Female,1996-05-07 00:00:00,,Health,Affluent Customer,N,No,205 Melody Circle,4207,QLD,Australia,4
827,828,Darda,Kernocke,Female,1957-12-14 00:00:00,,Health,Mass Customer,N,Yes,44997 Anniversary Way,4114,QLD,Australia,3
828,829,Byran,Goodfield,Male,2001-01-22 00:00:00,Environmental Tech,Financial Services,High Net Worth,N,Yes,4444 Bunting Point,2430,NSW,Australia,7
829,830,Jayson,Chilcott,Male,1981-05-31 00:00:00,VP Quality Control,Manufacturing,Affluent Customer,N,No,3 Washington Plaza,3199,VIC,Australia,7
830,831,Teddy,Keijser,Male,1973-04-20 00:00:00,Paralegal,Financial Services,Affluent Customer,N,No,285 Aberg Point,2192,NSW,Australia,10
831,832,Shaun,Murphey,Male,1977-11-30 00:00:00,Research Assistant IV,Retail,Mass Customer,N,No,4 Sachtjen Avenue,4210,QLD,Australia,10
832,833,Wadsworth,Hubane,Male,1995-10-03 00:00:00,Safety Technician II,,High Net Worth,N,Yes,055 Dakota Pass,2290,NSW,Australia,8
833,834,Rudolf,Brandes,Male,1973-04-07 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,No,6 Green Ridge Circle,4350,QLD,Australia,3
834,835,Zachary,Matyukon,Male,1968-04-22 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,6841 Dawn Drive,2880,NSW,Australia,1
835,836,Clemence,Vautre,Female,1990-04-02 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,74251 Golden Leaf Lane,4413,QLD,Australia,3
